1,593.21,591.73,516.1,729.77,584.78,596.71,611.71,573.07,549.75,2.14
1,647.64,611.81,491.59,577.75,624.07,478.51,546.07,557.14,657.16,2.95
0,421.41,446.67,561.79,708.97,729.57,505.54,625,480.26,503.63,3.66667
1,566.53,535.79,630.61,632.05,490.79,573.57,530.39,580.14,386.3,2.96
0,465.34,542.34,630.09,600.96,680.01,613.65,494.43,509.97,410.14,1.08333
0,414.7,456.95,705.58,499.43,513.53,543.15,408.51,384.38,442.49,1.82
0,735.04,750,650.14,723.84,758.3,704.55,657.69,738.54,789.7,3.96
1,607.84,633.67,574.82,418.53,534.42,648.21,510.63,626.47,609.98,0.723333
1,688.19,510.46,676.95,740.67,624.07,668.64,586.4,764.15,681.79,3.37667
0,485.9,415.41,437.66,466.19,309.66,430.03,410.04,448.02,398.43,3.73
0,510.39,490.58,406.59,417.54,427.28,511.29,461.93,379.14,447.89,2.54
1,741.28,706.39,598.85,582.45,690.7,413.44,666.98,779.29,581.16,2.62333
0,527.65,508.47,547.21,584.57,539.95,595.91,588.79,384.38,464.31,2.94333
0,662.8,598.63,578.94,580.28,470.93,693.37,704.26,587.41,534.15,2.54667
1,541.21,566.93,613.97,652.77,533.38,515.38,476.56,604.21,596.36,0
1,531.16,570.49,374.34,559.61,470.93,507.35,509.12,471.25,410.14,3.02
1,495.24,596.21,653.12,508.28,806.96,382.14,465.87,520.14,389.65,3.16667
1,728.75,586.47,584.27,577.75,579.64,478.51,534.87,787.15,706.41,1
1,778.2,725.57,705.44,620.32,606.98,673.57,445.21,836.19,762,2.23333
1,886.65,713.81,608.88,534.58,653,552.39,585.85,711.78,833.93,3.13
1,715.97,494.26,452.33,683.65,512.03,424.37,637.42,590.11,703.59,2.61333
1,543.95,472.84,487.75,491.91,558.6,597.48,539.25,495.4,544.82,3.79
1,741.92,682.2,730.82,665.21,665.8,784.67,542.62,757.6,703.59,3.47667
0,465.34,486.04,578.94,435.56,366.39,666.79,449.08,432.53,534.15,3.21667
0,372.36,465.29,516.1,573.66,558.53,404.52,582.71,456.71,468.26,3.05333
0,731.24,667.6,762.51,707.47,716.02,682.12,640.4,708.82,671.99,3.16667
1,525.97,637.15,653.78,686.36,601.86,549.81,628.97,603.14,657.16,2.42333
1,699.12,826.01,676.76,708.86,705.35,717.03,715.71,764.2,716.79,3.26667
0,628.92,619.39,701.49,522.02,671.85,653.6,485.77,500.46,521.21,2.93667
1,485.9,569.39,570.49,554.43,648.83,501.78,570.51,596.81,422.92,2.3
0,505.06,482.71,468.02,456.85,460.69,648.67,461.3,535.57,529.77,3.73
0,394.88,449.87,574.82,510.25,510.23,496.04,424.77,469.19,523.11,3.61
1,432.6,518.06,623.63,576.49,677.09,597.45,505.86,485.22,496.39,3.26667
1,618.02,585.74,679.18,691,619.2,437.63,562.57,621.96,507.95,2.70333
1,779.49,677.47,637.43,652.77,643.05,644.41,539.98,810.85,798.32,2.68
1,805.72,595.05,676.76,532.37,535.77,549.61,597.79,689.81,594.34,3.53333
1,534.33,440.56,480.18,517.7,450.52,514.45,457.04,566.18,542.5,2.74667
0,501.36,587.72,553.05,620.32,461.85,597.48,547.43,442.97,544.82,3.39
1,408.98,372.21,439.93,498.99,555.47,509.21,584.16,515.41,438.44,2.39
1,399.52,514.19,451.07,394.21,497.07,454.2,331.87,490.61,509.35,1.73333
0,576.49,660.39,632.43,609.32,653,763.21,700.27,634.6,635.75,3.03667
0,361.51,419.95,413.45,436.39,501.38,413.44,440.15,419.45,486.01,1.66667
0,522.79,514.9,444.75,562.39,643.03,500.77,470.41,571.89,633.08,2.59333
0,619.16,646.38,650.19,664.74,620.56,573.53,612.09,652.61,594.34,2.55667
1,768.04,621.59,630.19,683.7,564.16,620.53,523.41,614.54,544.68,2.29
0,553.1,570.49,451.07,456.24,444.8,401.05,499.86,413.17,459.74,2.27667
0,485.9,672.04,650.19,466.19,592.3,645.28,392.5,503.82,545.36,2.52333
0,527.66,634.78,545.88,478.12,501.38,604.97,475.97,347.48,462.23,3.44667
0,525.97,662.49,537.93,722.57,513,549.81,754.43,534.14,583.29,3.46333
0,432.6,389.75,543.93,488.25,450.98,621.36,558.16,485.22,471.9,3.6
0,432.6,518.06,464.23,598.56,450.98,573.53,583.18,410.82,496.39,3.1
0,566.53,535.79,584.27,541.54,468.57,573.57,456.46,626.14,534.04,2.33333
0,505.69,662.49,491.59,559.64,535.21,502.27,507.99,626.14,657.16,0
1,575.13,443.82,651.82,645.05,528.43,461.32,706.52,611.36,509.8,1.57667
0,592.51,595.05,623.63,554.43,479.24,573.53,530.88,634.01,643.32,3.54
1,705.08,596.21,607.26,527.77,618.12,453.66,669.48,590.94,522.53,3.86667
1,498.95,606.96,655.98,484.76,627.47,646.09,659.09,538.14,635.75,3.30333
1,480.19,443.82,572.36,436.39,501.38,437.38,462.54,611.36,533.58,2.09333
1,546.25,611.81,422.08,541.54,535.21,549.81,436.29,603.14,460.17,2.55
1,618.02,663.02,520.81,584.57,698.46,595.91,721.3,535.57,595.23,3.30667
0,456.48,521.11,340.94,573.02,542.78,484.42,533.03,446.54,450.45,3.81
1,841.16,697.75,701.49,663.3,844.76,628.13,729.08,881.39,834.45,1.22333
0,550.24,714.54,494.41,435.57,619.2,569.53,635.47,535.57,551.59,2.96
0,565.86,569.39,676.76,576.49,733.62,788.78,573.11,596.81,569.85,2.77333
1,703.64,642.31,707.75,662.87,637.27,575.35,662.07,767,651.62,2.76667
0,654.03,526.81,655.98,559.49,576.42,646.09,596.65,634.6,679.79,2.15
0,717.55,706.39,572.36,561.58,555.47,581.03,605.05,707.32,700.08,3.69
1,708.47,586.47,468.42,523.44,513,430.97,416.13,718.15,583.29,1.34667
1,693.02,656.65,553.05,675.36,655.35,496.04,498.37,888.62,631.69,3.26
1,788.76,730.26,625.33,645.05,717.74,700.74,639.37,731.31,652.51,2.55
0,681.98,671.63,752.84,643.11,585.39,730.02,628.23,667.12,744.95,3.51333
1,541.21,622.2,473.18,652.77,505.96,536.89,447.01,535.33,506.6,1.5
0,575.13,539.3,413.45,478.12,609.56,533.15,474.48,659.34,533.58,2.38
0,456.48,494.26,619.42,536.14,665.8,544.47,532.66,590.11,496.47,3.01
1,726.07,469.32,607.26,625.22,618.12,620.53,563.25,661.74,544.68,2.83333
1,667.91,611.81,630.61,541.54,601.86,526.04,427.33,695.15,681.79,1.23
0,456.45,372.21,386.96,415.53,474.34,581.03,363.3,419.45,414.66,2.79
0,725.77,672.04,676.76,664.74,592.3,740.95,680.3,727.01,667.81,3.94333
1,809.86,687.83,769.62,722.57,668.5,668.64,658.09,764.15,755.66,3
1,560.28,682.2,619.42,536.14,542.78,454.4,493.56,733.67,611.54,3.28333
0,497.89,456.39,543.57,587.2,451.13,493.88,508.77,627.17,663.68,3.43333
1,596.98,570.49,527.79,456.24,627.74,640.22,492.83,529.33,484.54,3.22333
1,503.92,563.17,439.93,582.45,474.34,413.44,535.28,515.41,533.58,2.89
0,454.56,456.39,520.11,499.76,615.63,644.41,481.21,535.33,439.29,3.09333
1,767.87,735.89,786.52,646.77,542.78,544.47,587.25,661.89,703.59,2.15667
1,447.26,553.53,703.08,484.76,627.47,458.69,619.27,518.84,481.61,2.64
0,592.51,466.74,623.63,642.68,648.83,717.03,625.73,466.62,520.87,3.54
1,432.28,520.08,721.91,703.19,483.23,692.05,647.35,472.94,433.95,3.14
1,480.19,658.65,598.85,478.12,447.29,509.21,531.93,587.37,509.8,1.95
1,389.58,484.02,660.9,565.34,615.63,429.37,592.44,627.17,461.72,1.7
1,730.97,688.78,758.37,669.71,619.2,727.82,658.1,751.55,617.05,3.85667
1,509.22,654.93,553.37,580.28,575.47,427.63,605.25,413.17,484.54,2.95667
0,705.08,520.08,561.4,410.82,537.18,596.69,516.77,661.74,500.39,3.13333
1,575.13,682.52,519.39,540.72,555.47,581.03,518.87,611.36,676.3,3.05
1,620.82,515.87,516.1,484.45,558.53,596.71,566.78,708.82,590.5,3.11
1,708.47,561.13,676.95,668.26,646.29,526.04,429.57,695.15,755.66,0
1,741.28,563.17,678.31,561.58,636.61,604.97,554.31,683.33,747.65,2.72
1,550.24,534.23,494.41,435.57,619.2,490.39,406.72,578.77,507.95,1
0,437.29,353.91,600,542,434.27,516.77,450.17,384.38,464.31,3.36667
1,699.12,518.06,517.36,620.62,648.83,597.45,521.13,615.41,765.77,1.7
0,576.49,500.1,632.43,509.67,525.37,692.94,553.11,557.43,613.73,3.59333
0,586.54,449.87,509.52,620.32,461.85,622.85,643.52,521.62,544.82,3.64333
1,809.86,738.51,700.12,559.64,712.93,549.81,555.03,787.15,755.66,2.42333
1,714.31,587.72,661.9,565.29,752.1,572.12,659.88,809.97,544.82,2.08333
0,432.72,515.43,519.39,394.66,528.43,533.15,315.18,419.45,390.87,3.14333
1,399.52,486.04,374.34,518.26,444.8,560.5,543.62,471.25,459.74,2.34
1,598.87,610.91,810.73,707.64,690.7,628.91,628.18,515.41,628.73,3.16667
1,600.16,621.59,698.98,469.3,672.07,668.21,512.34,685.34,744.01,1.83333
1,756.91,679.62,705.44,473.56,582.79,572.12,541.3,783.76,718.56,3.14333
0,572.83,534.23,520.81,542,645.62,516.77,596.69,578.77,442.49,3.33333
1,646.34,587.04,625.33,498.99,555.47,604.97,561.77,587.37,533.58,2.2
1,801.15,732.75,731.29,652.77,725.3,708.92,698.36,741.97,731,3.78333
0,749.03,687.83,607.44,668.26,690.71,668.64,572.96,810.15,632.54,3.83667
1,612.17,521.11,480.18,591.45,512.03,544.47,441.55,733.67,588.53,2.21667
0,421.41,446.67,655.98,584.4,653,763.21,616.56,480.26,415.55,3.58333
1,620.82,515.87,433.97,417.54,611.02,425.87,405.52,689.43,570.13,2.11
1,505.06,508.47,520.81,435.57,513.53,516.77,536,513.97,595.23,1
1,389.58,373.48,590.5,630.92,533.38,515.38,670.8,443.49,416.85,0.916667
0,663.12,646.97,653.12,644.71,591.14,739.72,627.43,661.74,744.01,3.85667
0,363.75,561.13,561.1,559.64,690.71,621.11,528.15,488.14,386.3,3.36
1,618.92,683.07,527.79,414.89,680.01,480.78,484.53,742.29,707.75,3.11
1,443.2,462.66,470.42,562.39,498.94,577.19,614.79,548.08,498.83,2.65333
0,503.92,419.95,413.45,728.51,501.38,533.15,582.66,539.4,438.44,3.38667
0,505.06,431.19,494.41,393,381.44,516.77,336.69,470.78,420.67,3.18333
1,465.34,457.9,476.64,476.91,444.8,347.91,416.19,587.41,558.95,2.94333
1,480.06,472.84,531.28,546.94,510.23,572.12,451.34,521.62,436.24,2.79
1,627.86,539.3,613.97,652.77,670.46,644.41,701.02,627.17,551.48,3.71
0,459.25,543.72,357.96,532.37,507.51,453.95,507.81,522.42,618.83,3.29
0,629.13,610.7,727.21,638.67,582.79,648.21,600.59,600.26,566.54,2.55667
1,788.1,462.66,547.44,683.48,556.57,500.77,487.69,595.69,700.2,2.94667
1,670.08,563.17,678.31,728.51,690.7,724.68,632.65,683.33,723.87,3.88667
0,663.2,585.74,494.41,627.14,539.95,569.53,659.89,708.35,595.23,3.01333
0,485.9,749.03,543.93,598.56,592.3,430.03,582.2,559.61,545.36,0
0,628.92,593.27,393.4,501.84,585.39,551.71,484.49,524.27,610.7,2.14333
1,509.22,542.34,527.79,497.59,470.93,613.65,439.5,529.33,434.94,3.34667
0,627.86,622.2,520.11,521.62,643.05,730.42,552.59,650.13,753.44,2.05667
1,586.8,611.81,723.29,577.75,646.29,597.34,458.7,718.15,706.41,2.86
0,541.21,566.93,473.18,521.62,560.8,579.9,586.46,581.25,484.16,3.32
1,618.92,654.93,578.94,600.96,575.47,587.07,562.14,742.29,707.75,3.42333
1,663.2,508.47,679.18,584.57,645.62,754.2,603.15,708.35,726.15,3.64
1,399.97,515.87,406.59,484.45,479.78,468.58,342.42,417.93,488.64,3.56333
0,549.32,619.39,573.12,582.57,643.03,628.13,613.19,524.27,677.83,2.96
0,487.28,514.19,399.92,497.59,497.07,560.5,415.23,451.89,608.55,3.26667
1,765.02,706.39,784.25,603.32,663.65,724.68,637.88,659.34,700.08,4
0,414.7,585.74,573.6,542,487.11,490.39,536,384.38,398.85,3.39667
0,522.79,671.63,419.07,602.75,585.39,628.13,600.06,500.46,655.45,3.05333
1,789.02,723.1,744.84,644.71,726.03,572.85,554.39,732.54,633.27,3.54333
0,650.43,794.5,661.9,620.32,510.23,749.66,651.7,836.19,783.72,3.60667
1,747.05,646.97,698.98,644.71,483.23,572.85,428.24,567.34,566.83,3.38
1,731.24,566.44,680.38,707.47,637.27,575.35,656.65,767,631.24,3.72333
1,592.51,492.4,437.66,532.37,422.72,358.28,359.69,429.42,618.83,1.9
0,546.25,510.46,514.76,686.36,579.64,597.34,492.3,419.13,509.42,3.16667
0,705.72,713.81,632.43,684.05,550.9,716.36,612.51,692.48,635.75,3.54667
0,456.45,563.17,519.39,540.72,447.29,509.21,623.7,515.41,509.8,2.72
0,482.47,637.26,679.18,584.57,513.53,516.77,668.51,578.77,442.49,3.16
1,650.43,679.62,705.44,620.32,703.73,673.57,655.79,678.9,609.98,4
1,560.28,601.65,619.42,536.14,604.29,664.57,490.24,398.68,611.54,2.10333
0,541.21,566.93,590.5,543.48,560.8,450.87,559.24,443.49,439.29,3.41333
0,432.9,345.84,449.71,565.34,505.96,493.88,598.42,443.49,529.04,2.51
1,602.39,436.54,650.14,703.66,643.03,551.71,662.81,786.16,521.21,2.06667
1,565.61,541.16,488.73,640.56,453.53,489.93,457.79,476.11,447.89,3.24333
0,575.85,410.42,419.07,542.2,498.94,500.77,523.23,500.46,431.71,1.04
0,693.81,730.26,731.28,645.05,744.79,724.68,584.53,731.31,771.44,3.43667
0,586.8,535.79,630.61,487.23,579.64,621.11,512.47,603.14,632.54,3
1,684.1,621.59,561.4,488.79,510.21,549.01,474.72,708.94,588.98,2.41
1,473.1,500.1,514.69,659.14,499.85,646.09,466.36,596.02,459.59,2.07667
0,512.56,569.39,490.79,444.13,620.56,573.53,548.74,541.01,716.79,3.67667
0,465.34,486.04,553.37,725,653.87,640.22,603.02,509.97,484.54,3.76667
1,618.92,739.37,604.52,725,680.01,666.79,628.25,664.85,707.75,2.97
1,731.24,718.17,653,573.66,663.52,618.06,557.22,631.25,651.62,2.88
0,551.4,515.43,625.33,519.85,555.47,581.03,451.34,491.42,438.44,1.51
0,531.16,683.07,553.37,642.31,575.47,640.22,626.97,490.61,608.55,2.31667
1,516.22,443.95,561.4,644.71,483.23,525.18,607.51,449.34,456.09,3.21667
0,480.19,610.91,704.79,519.85,474.34,724.68,557.67,515.41,509.8,2.63667
1,592.51,364.08,517.36,554.43,450.98,525.7,495.14,522.42,447.41,2.76667
0,379.3,466.74,543.93,598.56,422.72,621.36,579.6,410.82,422.92,3.19667
0,642.13,723.1,653.12,586.24,618.12,692.05,634.07,661.74,788.3,3.50333
0,527.66,587.04,519.39,540.72,555.47,533.15,525.59,563.38,533.58,2.03333
1,769.3,687.83,746.46,686.36,779.57,692.41,555.03,764.15,780.28,3.78667
0,586.8,561.13,445.25,595.85,513,549.81,523.67,603.14,435.55,3.58333
0,505.06,456.95,494.41,435.57,381.44,622.29,621.47,449.18,486.13,1.41667
1,725.77,646.38,756.46,576.49,733.62,669.2,613.39,782.8,716.79,3.39
1,586.23,574.8,675.12,665.21,604.29,634.55,661.76,661.89,726.61,2.8
1,586.54,725.57,596.59,473.56,703.73,546.76,535.17,574.05,544.82,2.37667
0,395.56,580.24,585.34,459.84,627.47,622.67,607.79,441.67,525.65,3.86667
1,565.61,465.29,625.62,551.35,584.78,639.41,500.17,437.32,529.38,3.25
1,593.21,566.44,625.62,774.38,637.27,447.23,625.1,476.11,529.38,3.66667
0,509.22,429.75,425.49,435.56,340.26,454.2,507.21,471.25,459.74,2.86
1,389.58,539.3,426.25,587.2,478.55,515.38,445.01,420.53,439.29,3.80333
0,458.77,449.87,661.9,712.05,558.6,673.57,655.79,521.62,414.52,3.86667
0,541.21,456.39,402.79,565.34,478.55,558.39,542.63,512.37,641.24,2.42333
0,600.16,773.85,630.19,683.7,591.14,739.72,565.46,543.74,544.68,3.57
0,497.89,484.02,567.04,565.34,423.71,579.9,591.78,512.37,484.16,2.71333
1,527.65,508.47,626.39,584.57,513.53,437.63,599.56,686.75,682.51,1.91
1,671.72,564.74,509.52,657.02,631.17,470.67,469.74,652.69,566.54,2.46667
1,516.22,520.08,446.75,605.73,321.36,549.01,414.96,590.94,367.5,0
1,586.8,687.83,653.78,451.03,646.29,621.11,373.56,649.14,484.79,2.66667
1,690.02,547.95,702.97,609.89,635.05,784.67,645.16,661.89,611.54,3.43333
0,485.9,492.4,623.63,576.49,450.98,669.2,481.83,448.02,447.41,3.92
1,699.12,466.74,543.93,488.25,535.77,406.12,606.24,671.21,667.81,2.83333
1,693.81,539.3,439.93,519.85,528.43,557.09,452.46,683.33,747.65,2.38333
0,699.12,697.7,650.19,598.56,648.83,693.11,729.35,727.01,667.81,4
1,485.9,389.75,437.66,554.43,422.72,501.78,437.32,410.82,398.43,1.72
0,487.28,457.9,578.94,497.59,627.74,587.07,620.9,471.25,410.14,3.45
1,822.82,732.75,754.76,740.21,752.71,708.92,761.12,856.77,731,4
1,584.54,484.02,520.11,499.76,505.96,472.38,433.39,535.33,416.85,2.13667
1,541.21,566.93,637.43,565.34,560.8,601.4,457.3,443.49,551.48,3.41
1,576.49,580.24,585.34,410.02,601.95,552.39,602.73,634.6,657.77,2.41667
0,553.1,514.19,425.49,476.91,470.93,454.2,421.29,529.33,360.54,1.64333
1,618.02,534.23,626.39,371.71,751.3,437.63,573.71,686.75,617.05,2.05667
0,485.41,662.49,607.44,559.64,513,549.81,622.25,511.14,632.54,1.99667
0,834.95,580.24,679.53,509.67,550.9,669.52,640.87,750.36,745.85,2.33333
0,519.55,539.3,684.36,696.49,670.46,579.9,509.43,466.45,439.29,2.74
1,753.56,585.74,600,520.71,672.04,516.77,526.3,751.55,747.97,2.89
1,768.04,646.97,653.12,605.73,833.93,572.85,574.31,779.74,699.71,3.62
1,667.91,561.13,514.76,541.54,513,478.51,420.61,695.15,460.17,2.25
0,505.06,431.19,468.02,563.28,460.69,727.82,597.77,470.78,464.31,3.82333
0,474.25,469.32,561.4,586.24,456.25,525.18,372.91,520.14,433.95,2.16667
0,726.07,621.59,721.91,644.71,699.05,620.53,554.39,614.54,677.57,3.5
0,628.92,593.27,547.44,643.11,556.57,526.24,600.06,762.35,677.83,2.19333
0,416.18,495.82,553.05,473.56,534.42,572.12,482.01,626.47,501.39,3.77
1,427.58,490.58,324.45,484.45,427.28,575.35,303.86,398.54,407.15,2.9
1,496.26,593.27,727.17,643.11,556.57,628.13,495.7,714.73,700.2,3.14333
0,621.15,469.32,469.68,644.71,645.09,572.85,583.17,520.14,544.68,3.12333
0,670.08,682.52,678.31,603.32,609.56,533.15,530.43,731.31,676.3,2.81333
1,741.28,801.87,704.79,582.45,690.7,652.86,552.45,707.32,700.08,3.31333
1,519.55,456.39,567.04,565.34,478.55,493.88,458.63,420.53,596.36,2.11
0,558.19,418.57,492.61,644.71,510.21,739.72,611.94,520.14,433.95,3.58333
1,454.56,484.02,637.43,477.9,560.8,558.39,457.96,581.25,394.41,3.41333
0,650.43,518.79,618.36,730.4,558.6,597.48,488.14,547.83,675.13,3.84333
1,741.92,547.95,702.97,480.82,604.29,484.42,482.49,518.32,542.5,2.7
1,621.15,494.7,561.4,508.28,456.25,549.01,450.37,638.14,655.42,2.23333
1,728.75,561.13,653.78,613.95,535.21,621.11,680.5,557.14,534.04,1.96333
1,416.67,436.54,521.77,481.66,556.57,526.24,425.27,333.81,386.96,2.79
1,509.22,654.93,604.52,683.65,680.01,613.65,704.58,645.49,633.35,3.05333
0,620.82,515.87,598.24,685.17,558.53,596.71,546.38,631.25,610.87,3.34
0,640.61,714.54,573.6,627.14,698.46,543.15,677.13,708.35,638.87,2.32333
0,572.83,611.5,652.79,691,724.88,701.44,672.46,449.18,507.95,3.70333
0,416.67,567.15,573.12,643.11,556.57,449.82,543.4,548.08,476.46,2.16667
0,565.86,620.71,464.23,598.56,535.77,549.61,609.49,689.81,520.87,2.83667
1,496.26,541.03,624.47,663.3,585.39,602.66,564.85,643.31,588.33,2.72667
0,458.77,633.67,531.28,638.67,510.23,622.85,574.01,495.4,414.52,0.91
1,714.31,656.65,661.9,638.67,752.1,572.12,592.41,678.9,783.72,2.22333
0,505.69,434.44,630.61,668.26,557.43,526.04,581.92,649.14,558.67,3.25
0,495.24,418.57,676.05,586.24,375.32,739.72,439.31,638.14,456.09,2.46667
1,503.92,372.21,598.85,498.99,717.74,389.5,453.21,491.42,414.66,2.25667
0,405.95,595.05,597.06,598.56,479.24,693.11,606.24,429.42,422.92,3.12333
1,753.56,637.26,705.58,627.14,619.2,648.67,656.66,794.74,791.61,3.59333
0,654.03,687.1,632.43,609.32,704.05,716.36,690.82,673.19,701.81,3.47667
0,482.43,682.2,535.88,628.33,604.29,574.5,555.16,446.54,611.54,3.36
1,622.6,610.91,492.9,603.32,636.61,628.91,553.57,587.37,604.94,3.28333
1,495.24,596.21,515.54,527.77,402.3,501.34,452.59,614.54,478.24,1.85667
0,575.85,488.78,624.47,522.02,498.94,628.13,512.66,571.89,610.7,3.66667
1,600.16,520.08,538.47,527.77,591.14,620.53,507.92,590.94,478.24,1.94333
0,575.85,567.15,521.77,501.84,498.94,679.08,463.05,548.08,565.96,3.61
1,627.86,484.02,660.9,630.92,560.8,665.91,597.42,558.29,641.24,1.82333
1,519.55,594.57,496.64,543.48,615.63,601.4,429.74,443.49,416.85,2.36667
0,432.9,484.02,449.71,434.19,588.21,407.86,411.48,374.61,371.97,2.96333
0,512.56,466.74,623.63,422.07,450.98,406.12,269.38,429.42,545.36,2.08333
0,456.48,709.05,508.03,554.58,573.54,514.45,524.54,733.67,611.54,3.26
0,595.43,508.47,494.41,499.43,487.11,595.91,553.96,513.97,420.67,3.91667
0,562.87,539.3,426.25,499.76,615.63,579.9,469.59,558.29,596.36,2.95333
0,576.49,660.39,679.53,733.88,601.95,739.79,690.48,557.43,591.71,3.30333
1,432.6,646.38,464.23,576.49,507.51,477.87,634.5,503.82,569.85,3.53
1,390.14,514.9,650.14,582.57,700.67,475.3,527.07,476.65,431.71,3.11667
1,508.38,494.26,619.42,517.7,542.78,574.5,464.79,422.61,427.43,1.48
1,619.16,595.05,543.93,598.56,564.03,669.2,561.09,745.61,667.81,2.13333
1,606.2,484.02,684.36,609.06,725.3,687.42,672.13,741.97,551.48,3.27667
0,690.02,655.35,619.42,665.21,512.03,694.6,555.53,853.31,680.58,3.42
1,565.61,566.44,406.59,573.66,506.03,532.64,587.49,611.86,590.5,3.29333
0,482.79,414.72,516.1,685.17,532.28,660.77,634.34,650.64,610.87,3.63333
1,543.95,495.82,444.21,436.87,461.85,597.48,533.12,521.62,501.39,3.5
0,546.25,485.12,584.27,523.44,513,621.11,552.79,534.14,509.42,3.26667
0,443.2,488.78,496.09,622.93,412.48,424.35,549.48,429.04,454.08,2.94
0,416.67,567.15,470.42,400.93,498.94,526.24,459.2,405.23,476.46,3.29667
1,390.32,596.21,630.19,508.28,672.07,596.69,534.47,496.54,478.24,0
1,627.86,566.93,590.5,543.48,533.38,515.38,464.94,581.25,506.6,2.52333
